IDEX


HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E7"
                OPERATOR        "MM"
                CREATION_DATE   01-08-2020/02:35:23.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                        25165873,       "115",  "Info 2",       "";
                        25165873,       "115",  "Info 3",       "";
                        25165873,       "115",  "Info 4",       "";
                        25165873,       "115",  "Info 5",       "";
                        25165873,       "115",  "Info 6",       "";
                        25165873,       "115",  "Info 7",       "";
                        25165873,       "115",  "Info 8",       "";
                        25165876,       "116",  "Info 1",       "";
                        25165876,       "116",  "Info 2",       "";
                        25165876,       "116",  "Info 3",       "";
                        25165876,       "116",  "Info 4",       "";
                        25165876,       "116",  "Info 5",       "";
                        25165876,       "116",  "Info 6",       "";
                        25165876,       "116",  "Info 7",       "";
                        25165876,       "116",  "Info 8",       "";
                        25165879,       "117",  "Info 1",       "";
                        25165879,       "117",  "Info 2",       "";
                        25165879,       "117",  "Info 3",       "";
                        25165879,       "117",  "Info 4",       "";
                        25165879,       "117",  "Info 5",       "";
                        25165879,       "117",  "Info 6",       "";
                        25165879,       "117",  "Info 7",       "";
                        25165879,       "117",  "Info 8",       "";
                        25165882,       "118",  "Info 1",       "";
                        25165882,       "118",  "Info 2",       "";
                        25165882,       "118",  "Info 3",       "";
                        25165882,       "118",  "Info 4",       "";
                        25165882,       "118",  "Info 5",       "";
                        25165882,       "118",  "Info 6",       "";
                        25165882,       "118",  "Info 7",       "";
                        25165882,       "118",  "Info 8",       "";
                        25165885,       "119",  "Info 1",       "";
                        25165885,       "119",  "Info 2",       "";
                        25165885,       "119",  "Info 3",       "";
                        25165885,       "119",  "Info 4",       "";
                        25165885,       "119",  "Info 5",       "";
                        25165885,       "119",  "Info 6",       "";
                        25165885,       "119",  "Info 7",       "";
                        25165885,       "119",  "Info 8",       "";
                        25165888,       "120",  "Info 1",       "";
                        25165888,       "120",  "Info 2",       "";
                        25165888,       "120",  "Info 3",       "";
                        25165888,       "120",  "Info 4",       "";
                        25165888,       "120",  "Info 5",       "";
                        25165888,       "120",  "Info 6",       "";
                        25165888,       "120",  "Info 7",       "";
                        25165888,       "120",  "Info 8",       "";
                        25165891,       "121",  "Info 1",       "";
                        25165891,       "121",  "Info 2",       "";
                        25165891,       "121",  "Info 3",       "";
                        25165891,       "121",  "Info 4",       "";
                        25165891,       "121",  "Info 5",       "";
                        25165891,       "121",  "Info 6",       "";
                        25165891,       "121",  "Info 7",       "";
                        25165891,       "121",  "Info 8",       "";
                        25165894,       "122",  "Info 1",       "";
                        25165894,       "122",  "Info 2",       "";
                        25165894,       "122",  "Info 3",       "";
                        25165894,       "122",  "Info 4",       "";
                        25165894,       "122",  "Info 5",       "";
                        25165894,       "122",  "Info 6",       "";
                        25165894,       "122",  "Info 7",       "";
                        25165894,       "122",  "Info 8",       "";
                        25165897,       "123",  "Info 1",       "";
                        25165897,       "123",  "Info 2",       "";
                        25165897,       "123",  "Info 3",       "";
                        25165897,       "123",  "Info 4",       "";
                        25165897,       "123",  "Info 5",       "";
                        25165897,       "123",  "Info 6",       "";
                        25165897,       "123",  "Info 7",       "";
                        25165897,       "123",  "Info 8",       "";
                        25165900,       "124",  "Info 1",       "";
                        25165900,       "124",  "Info 2",       "";
                        25165900,       "124",  "Info 3",       "";
                        25165900,       "124",  "Info 4",       "";
                        25165900,       "124",  "Info 5",       "";
                        25165900,       "124",  "Info 6",       "";
                        25165900,       "124",  "Info 7",       "";
                        25165900,       "124",  "Info 8",       "";
                        25165903,       "125",  "Info 1",       "";
                        25165903,       "125",  "Info 2",       "";
                        25165903,       "125",  "Info 3",       "";
                        25165903,       "125",  "Info 4",       "";
                        25165903,       "125",  "Info 5",       "";
                        25165903,       "125",  "Info 6",       "";
                        25165903,       "125",  "Info 7",       "";
                        25165903,       "125",  "Info 8",       "";
                        25165906,       "126",  "Info 1",       "";
                        25165906,       "126",  "Info 2",       "";
                        25165906,       "126",  "Info 3",       "";
                        25165906,       "126",  "Info 4",       "";
                        25165906,       "126",  "Info 5",       "";
                        25165906,       "126",  "Info 6",       "";
                        25165906,       "126",  "Info 7",       "";
                        25165906,       "126",  "Info 8",       "";
                        25165909,       "127",  "Info 1",       "";
                        25165909,       "127",  "Info 2",       "";
                        25165909,       "127",  "Info 3",       "";
                        25165909,       "127",  "Info 4",       "";
                        25165909,       "127",  "Info 5",       "";
                        25165909,       "127",  "Info 6",       "";
                        25165909,       "127",  "Info 7",       "";
                        25165909,       "127",  "Info 8",       "";
                        25165912,       "128",  "Info 1",       "";
                        25165912,       "128",  "Info 2",       "";
                        25165912,       "128",  "Info 3",       "";
                        25165912,       "128",  "Info 4",       "";
                        25165912,       "128",  "Info 5",       "";
                        25165912,       "128",  "Info 6",       "";
                        25165912,       "128",  "Info 7",       "";
