IDEX


?
HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                92274712,       "118",  1,      117.313070,     86.115770,     119.382200,      2.020000,       02-08-2020/04:10:49.0,  0.000000,       107,   00001100;
                92274713,       "119",  1,      117.325330,     86.124750,     119.337300,      2.020000,       02-08-2020/04:11:10.0,  0.000000,       107,   00001100;
                92274714,       "120",  1,      123.334040,     86.330410,     100.382400,      2.020000,       02-08-2020/04:12:20.0,  0.000000,       107,   00001100;
                92274715,       "121",  1,      123.323490,     86.345200,     100.375000,      2.020000,       02-08-2020/04:12:39.0,  0.000000,       107,   00001100;
                92274716,       "122",  1,      131.481420,     87.041240,     75.568600,       2.020000,       02-08-2020/04:13:54.0,  0.000000,       107,   00001100;
                92274717,       "123",  1,      131.465960,     87.080380,     75.606800,       2.020000,       02-08-2020/04:14:12.0,  0.000000,       107,   00001100;
                92274718,       "124",  1,      145.562880,     87.334670,     56.557800,       2.020000,       02-08-2020/04:16:02.0,  0.000000,       107,   00001100;
                92274719,       "125",  1,      145.572550,     87.353980,     56.583700,       2.020000,       02-08-2020/04:16:24.0,  0.000000,       107,   00001100;
                92274720,       "126",  1,      139.180520,     87.062020,     43.275300,       2.020000,       02-08-2020/04:17:52.0,  0.000000,       107,   00001100;
                92274721,       "127",  1,      139.180360,     87.134420,     43.294700,       2.020000,       02-08-2020/04:18:14.0,  0.000000,       107,   00001100;
                92274722,       "128",  1,      120.203910,     86.332060,     62.296200,       2.020000,       02-08-2020/04:19:12.0,  0.000000,       107,   00001100;
                92274723,       "129",  1,      120.201430,     86.381000,     62.253900,       2.020000,       02-08-2020/04:19:28.0,  0.000000,       107,   00001100;
                92274724,       "130",  1,      113.175120,     86.175130,     84.524500,       2.020000,       02-08-2020/04:20:32.0,  0.000000,       107,   00001100;
