HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E8"
                OPERATOR        "EF"
                CREATION_DATE   12-08-2020/04:13:00.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                209715205,      "101",  1,      324.014250,     88.415870,     22.824900,       2.465000,       12-08-2020/04:22:23.0,  0.000000,       107,   00001100;
                209715208,      "102",  1,      267.120150,     89.094860,     37.900600,       2.035000,       12-08-2020/04:32:50.0,  0.000000,       107,   00001100;
                209715209,      "103",  1,      267.104420,     89.185240,     37.893800,       2.035000,       12-08-2020/04:33:02.0,  0.000000,       107,   00001100;
                209715210,      "104",  1,      267.090620,     89.143590,     34.854100,       2.035000,       12-08-2020/04:34:28.0,  0.000000,       107,   00001100;
                209715211,      "105",  1,      267.060780,     89.154690,     34.849700,       2.035000,       12-08-2020/04:34:39.0,  0.000000,       107,   00001100;
                209715212,      "106",  1,      266.260930,     89.090690,     29.383200,       2.035000,       12-08-2020/04:36:13.0,  0.000000,       107,   00001100;
                209715213,      "107",  1,      266.252100,     89.101250,     29.378400,       2.035000,       12-08-2020/04:36:21.0,  0.000000,       107,   00001100;
                209715214,      "108",  1,      265.514450,     89.015380,     27.669600,       2.035000,       12-08-2020/04:38:14.0,  0.000000,       107,   00001100;
                209715215,      "109",  1,      265.532810,     89.094450,     27.670100,       2.035000,       12-08-2020/04:38:23.0,  0.000000,       107,   00001100;
                209715216,      "110",  1,      266.551060,     89.133160,     26.320000,       2.035000,       12-08-2020/04:39:22.0,  0.000000,       107,   00001100;
                209715217,      "111",  1,      266.550370,     89.212480,     26.318400,       2.035000,       12-08-2020/04:39:32.0,  0.000000,       107,   00001100;
                209715218,      "112",  1,      234.262800,     89.052770,     47.513400,       2.035000,       12-08-2020/04:41:43.0,  0.000000,       107,   00001100;
                209715219,      "113",  1,      234.262030,     89.073800,     47.534400,       2.035000,       12-08-2020/04:41:53.0,  0.000000,       107,   00001100;
                209715220,      "114",  1,      230.352310,     88.530270,     43.329900,       2.035000,       12-08-2020/04:42:27.0,  0.000000,       107,   00001100;
                209715221,      "115",  1,      230.352250,     88.561490,     43.329100,       2.035000,       12-08-2020/04:42:37.0,  0.000000,       107,   00001100;
                209715222,      "116",  1,      224.485240,     89.084260,     38.080700,       2.035000,       12-08-2020/04:43:11.0,  0.000000,       107,   00001100;
                209715223,      "117",  1,      224.491670,     89.141720,     38.075800,       2.035000,       12-08-2020/04:43:19.0,  0.000000,       107,   00001100;
                209715224,      "118",  1,      223.175480,     89.224330,     35.799800,       2.035000,       12-08-2020/04:44:22.0,  0.000000,       107,   00001100;
                209715225,      "119",  1,      223.151340,     89.313900,     35.791500,       2.035000,       12-08-2020/04:44:35.0,  0.000000,       107,   00001100;
                209715226,      "120",  1,      224.064000,     89.153070,     36.836600,       2.035000,       12-08-2020/04:47:07.0,  0.000000,       107,   00001100;
                209715227,      "121",  1,      224.062610,     89.240430,     36.844800,       2.035000,       12-08-2020/04:47:18.0,  0.000000,       107,   00001100;
                209715228,      "122",  1,      216.094070,     89.043100,     67.959900,       2.035000,       12-08-2020/04:48:42.0,  0.000000,       107,   00001100;
                209715229,      "123",  1,      216.091070,     89.081800,     67.966500,       2.035000,       12-08-2020/04:48:53.0,  0.000000,       107,   00001100;
                209715230,      "124",  1,      210.234390,     89.081290,     62.898500,       2.035000,       12-08-2020/04:49:32.0,  0.000000,       107,   00001100;
                209715231,      "125",  1,      210.234430,     89.104180,     62.891000,       2.035000,       12-08-2020/04:49:44.0,  0.000000,       107,   00001100;
                209715232,      "126",  1,      205.384210,     89.085850,     57.182200,       2.035000,       12-08-2020/04:50:52.0,  0.000000,       107,   00001100;
                209715233,      "127",  1,      205.392970,     89.113140,     57.179900,       2.035000,       12-08-2020/04:51:01.0,  0.000000,       107,   00001100;
                209715234,      "128",  1,      203.204580,     89.105710,     55.824000,       2.035000,       12-08-2020/04:51:34.0,  0.000000,       107,   00001100;
                209715235,      "129",  1,      203.200400,     89.154050,     55.835100,       2.035000,       12-08-2020/04:51:47.0,  0.000000,       107,   00001100;
                209715236,      "130",  1,      202.104600,     89.134770,     55.712700,       2.035000,       12-08-2020/04:52:30.0,  0.000000,       107,   00001100;
                209715237,      "131",  1,      202.102220,     89.172400,     55.699700,       2.035000,       12-08-2020/04:52:40.0,  0.000000,       107,   00001100;
                209715238,      "132",  1,      205.182950,     89.064470,     85.831100,       2.035000,       12-08-2020/04:56:01.0,  0.000000,       107,   00001100;
                209715239,      "133",  1,      205.184870,     89.082850,     85.831700,       2.035000,       12-08-2020/04:56:13.0,  0.000000,       107,   00001100;
                209715240,      "134",  1,      201.391030,     89.052380,     83.453000,       2.035000,       12-08-2020/04:58:15.0,  0.000000,       107,   00001100;
                209715241,      "135",  1,      201.394700,     89.062390,     83.479300,       2.035000,       12-08-2020/04:58:27.0,  0.000000,       107,   00001100;
                209715242,      "136",  1,      196.280920,     89.084900,     79.481000,       2.035000,       12-08-2020/04:59:55.0,  0.000000,       107,   00001100;
                209715243,      "137",  1,      196.285110,     89.111970,     79.481000,       2.035000,       12-08-2020/05:00:06.0,  0.000000,       107,   00001100;
                209715244,      "138",  1,      194.244030,     89.080700,     78.577700,       2.035000,       12-08-2020/05:01:29.0,  0.000000,       107,   00001100;
                209715245,      "139",  1,      194.251000,     89.095920,     78.582200,       2.035000,       12-08-2020/05:01:39.0,  0.000000,       107,   00001100;
                209715246,      "140",  1,      193.173860,     89.083820,     77.989700,       2.035000,       12-08-2020/05:02:49.0,  0.000000,       107,   00001100;
                209715247,      "141",  1,      193.155660,     89.120940,     77.986300,       2.035000,       12-08-2020/05:02:59.0,  0.000000,       107,   00001100;
