HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "3EP1"
                OPERATOR        "EH"
                CREATION_DATE   03-02-2021/00:05:06.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                        276824134,      "122",  "Info 2",       "";
                        276824134,      "122",  "Info 3",       "";
                        276824134,      "122",  "Info 4",       "";
                        276824134,      "122",  "Info 5",       "";
                        276824134,      "122",  "Info 6",       "";
                        276824134,      "122",  "Info 7",       "";
                        276824134,      "122",  "Info 8",       "";
                        276824137,      "123",  "Info 1",       "";
                        276824137,      "123",  "Info 2",       "";
                        276824137,      "123",  "Info 3",       "";
                        276824137,      "123",  "Info 4",       "";
                        276824137,      "123",  "Info 5",       "";
                        276824137,      "123",  "Info 6",       "";
                        276824137,      "123",  "Info 7",       "";
                        276824137,      "123",  "Info 8",       "";
                        276824140,      "124",  "Info 1",       "";
                        276824140,      "124",  "Info 2",       "";
                        276824140,      "124",  "Info 3",       "";
                        276824140,      "124",  "Info 4",       "";
                        276824140,      "124",  "Info 5",       "";
                        276824140,      "124",  "Info 6",       "";
                        276824140,      "124",  "Info 7",       "";
                        276824140,      "124",  "Info 8",       "";
                        276824143,      "125",  "Info 1",       "";
                        276824143,      "125",  "Info 2",       "";
                        276824143,      "125",  "Info 3",       "";
                        276824143,      "125",  "Info 4",       "";
                        276824143,      "125",  "Info 5",       "";
                        276824143,      "125",  "Info 6",       "";
                        276824143,      "125",  "Info 7",       "";
                        276824143,      "125",  "Info 8",       "";
                        276824146,      "126",  "Info 1",       "";
                        276824146,      "126",  "Info 2",       "";
                        276824146,      "126",  "Info 3",       "";
                        276824146,      "126",  "Info 4",       "";
                        276824146,      "126",  "Info 5",       "";
                        276824146,      "126",  "Info 6",       "";
                        276824146,      "126",  "Info 7",       "";
                        276824146,      "126",  "Info 8",       "";
                        276824149,      "127",  "Info 1",       "";
                        276824149,      "127",  "Info 2",       "";
                        276824149,      "127",  "Info 3",       "";
                        276824149,      "127",  "Info 4",       "";
                        276824149,      "127",  "Info 5",       "";
                        276824149,      "127",  "Info 6",       "";
                        276824149,      "127",  "Info 7",       "";
